Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,Nominee,Winner,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
The Exorcist: Believer,2023,5.826,1198,30000000,136284218,807172,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Fabelmans,2022,7.576,2589,40000000,45629909,804095,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Fall Guy,2024,6.982,3312,125000000,181073291,746036,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Family Plan,2023,7.242,1651,0,0,1029575,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Fate of the Furious,2017,6.862,10600,250000000,1236000000,337339,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Father,2020,8.101,3453,6000000,21029340,600354,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Favourite,2018,7.5,5729,15000000,95918706,375262,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The First Omen,2024,6.849,1191,30000000,53992802,437342,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The First Purge,2018,6.001,4123,13000000,137056262,442249,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Flash,2023,6.6,4754,220000000,271333313,298618,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Florida Project,2017,7.428,2967,2000000,11303040,394117,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Foreigner,2017,6.965,2802,35000000,145374099,379149,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Forever Purge,2021,6.894,2602,18000000,76994245,602223,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Founder,2016,7.134,5222,15000000,24121245,310307,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The French Dispatch,2021,7.015,2819,25000000,46333545,542178,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Garfield Movie,2024,7.028,1351,60000000,254907482,748783,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Gentlemen,2020,7.668,6279,22000000,115171795,522627,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gift,2015,6.695,3372,5000000,58978653,328425,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
The Girl on the Train,2016,6.441,5881,45000000,173200000,346685,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
The Good Dinosaur,2015,6.7,5834,175000000,332207671,105864,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Good Nurse,2022,6.874,1354,0,0,541134,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
The Gray Man,2022,6.923,3989,200000000,454023,725201,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Great Wall,2016,6.028,5376,150000000,331957105,311324,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Greatest Showman,2017,7.869,9787,84000000,459066134,316029,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Green Knight,2021,6.607,2070,15000000,18887953,559907,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
The Grinch,2018,6.869,4271,75000000,508600000,360920,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Guardians of the Galaxy Holiday Special,2022,7.1,2225,0,0,774752,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Guilty,2021,6.427,2933,0,0,567748,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Half of It,2020,7.1,1552,0,0,597219,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Hand of God,2021,7.535,1727,13049974,167909,722778,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Handmaiden,2016,8.197,4090,8575000,38600000,290098,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
The Hateful Eight,2015,7.756,14812,44000000,155760117,273248,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
The Highwaymen,2019,6.764,2150,49000000,0,500682,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Hitman's Bodyguard,2017,6.891,6460,30000000,176586701,390043,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Holdovers,2023,7.7,2210,13000000,42513270,840430,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The House That Jack Built,2018,7.127,2940,9800000,5566776,398173,0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
The House with a Clock in Its Walls,2018,6.252,2240,42000000,131523093,463821,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False
The Hunger Games: Mockingjay - Part 2,2015,6.899,13025,160000000,653428261,131634,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Hunger Games: The Ballad of Songbirds & Snakes,2023,7.0,3260,100000000,337371917,695721,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
The Hunt,2020,6.627,3474,14000000,10550350,514847,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Huntsman: Winter's War,2016,6.285,4933,115000000,164989338,290595,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Hustle,2019,6.191,2612,21000000,97400000,449562,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Ice Age Adventures of Buck Wild,2022,6.588,1779,0,0,774825,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Ice Road,2021,6.8,1827,0,7502846,646207,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Idea of You,2024,7.333,1807,0,36178,843527,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Intern,2015,7.2,7070,35000000,194564672,257211,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Invisible Guest,2017,8.082,4794,4000000,30000000,411088,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
The Invisible Man,2020,7.1,6053,7000000,144492724,570670,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
The Irishman,2019,7.6,7225,159000000,968853,398978,1,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Jungle Book,2016,6.867,8317,175000000,966550600,278927,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Killer,2023,6.579,2560,175000000,362113,800158,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Killing of a Sacred Deer,2017,7.011,4275,3000000,10700000,399057,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
The King,2019,7.156,3419,0,0,504949,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
The King of Staten Island,2020,7.0,1080,35000000,2200000,579583,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The King's Man,2021,6.7,4859,100000000,125897478,476669,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Kissing Booth,2018,7.17,7356,0,0,454983,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Kissing Booth 2,2020,7.619,5077,0,0,583083,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Kissing Booth 3,2021,6.869,1976,0,0,727745,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Last Duel,2021,7.4,3659,100000000,30552111,617653,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Last Voyage of the Demeter,2023,6.748,1818,45000000,21600000,635910,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
The Last Witch Hunter,2015,6.003,3735,90000000,146936910,274854,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Legend of Tarzan,2016,5.914,6368,180000000,356743061,258489,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Lego Batman Movie,2017,7.233,5241,80000000,311950384,324849,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Lego Movie 2: The Second Part,2019,6.664,2332,99000000,199603202,280217,0,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Lighthouse,2019,7.489,5299,11000000,18262464,503919,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
The Lion King,2019,7.103,10554,260000000,1662020819,420818,0,0,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
The Little Mermaid,2023,6.3,3179,297000000,569626289,447277,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
The Little Prince,2015,7.611,2887,64000000,97571250,309809,0,0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Little Things,2021,6.332,2673,30000000,29942746,602269,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Lobster,2015,7.035,6617,4000000,15700000,254320,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Lodge,2020,6.111,1345,0,2679585,474764,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
The Longest Ride,2015,7.6,3254,34000000,63013281,228205,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Lost City,2022,6.471,3832,74000000,192907684,752623,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Lost City of Z,2017,6.396,3006,30000000,8574339,314095,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Magnificent Seven,2016,6.47,6178,90000000,162400000,333484,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Man from U.N.C.L.E.,2015,7.081,6626,75000000,110045109,203801,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Marksman,2021,6.798,1681,23000000,23076711,634528,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Martian,2015,7.691,20590,108000000,631058917,286217,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
The Marvels,2023,5.963,3155,274800000,206136825,609681,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Matrix Resurrections,2021,6.36,6175,190000000,156497322,624860,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Meg,2018,6.2,7984,150000000,530517320,345940,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
The Menu,2022,7.172,5708,35000000,79628200,593643,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Midnight Sky,2020,5.732,1930,0,70018,614911,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
The Ministry of Ungentlemanly Warfare,2024,7.034,1664,60000000,29768915,799583,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Mitchells vs. the Machines,2021,7.861,3174,75000000,0,501929,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Mother,2023,6.621,1354,0,0,552688,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Mountain Between Us,2017,6.651,2472,35000000,62832209,290512,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Mule,2018,6.865,5205,50000000,174800000,504172,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Mummy,2017,5.517,7453,125000000,409231607,282035,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
The Neon Demon,2016,6.51,3843,7000000,3400000,301365,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The New Mutants,2020,6.084,3589,67000000,49169594,340102,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
The Nice Guys,2016,7.123,8326,50000000,71261763,290250,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Northman,2022,7.0,4778,70000000,69633110,639933,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Nun,2018,5.908,7017,22000000,366082797,439079,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Nun II,2023,6.675,2350,38500000,269670590,968051,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Nutcracker and the Four Realms,2018,6.1,2192,120000000,173961069,426543,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Old Guard,2020,7.118,4604,70000000,0,547016,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Outpost,2020,6.9,1116,18000000,2133452,531876,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
The Pale Blue Eye,2022,6.811,2033,72000000,0,800815,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
The Perfect Date,2019,6.441,3292,0,0,543540,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Platform,2019,6.968,7575,1203235,1090116,619264,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
The Platform 2,2024,5.547,1313,0,0,1125510,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
The Pope's Exorcist,2023,6.933,3012,18000000,76987621,758323,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Post,2017,7.006,4780,50000000,179769467,446354,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Power of the Dog,2021,6.753,2834,0,0,600583,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
The Predator,2018,5.6,4941,88000000,160542134,346910,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
The Princess Switch,2018,6.995,2250,0,0,556803,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Purge: Election Year,2016,6.384,5391,10000000,118587880,316727,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Revenant,2015,7.537,18785,135000000,532950503,281957,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
The Ritual,2017,6.267,3265,1000000,1786396,433808,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
The School for Good and Evil,2022,7.046,1327,0,0,779782,0,0,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
The Sea Beast,2022,7.325,1608,0,0,560057,0,0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Secret Life of Pets,2016,6.3,8332,75000000,875457937,328111,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Secret Life of Pets 2,2019,6.947,3228,80000000,429434163,412117,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Shallows,2016,6.351,5216,17000000,119100758,332567,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
The Shape of Water,2017,7.24,12533,19500000,195300000,399055,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
The Social Dilemma,2020,7.44,1699,0,0,656690,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
The Space Between Us,2017,7.057,2507,30000000,14793385,365942,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
The SpongeBob Movie: Sponge on the Run,2020,7.4,2919,60000000,4810790,400160,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The SpongeBob Movie: Sponge Out of Water,2015,6.1,2453,74000000,325186032,228165,0,0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Spy Who Dumped Me,2018,6.388,2298,40000000,33562069,454992,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Substance,2024,7.1,5344,17500000,76506196,933260,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
The Suicide Squad,2021,7.477,9229,185000000,168717425,436969,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Super Mario Bros. Movie,2023,7.603,10065,100000000,1362000000,502356,0,0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Tearsmith,2024,6.5,918,7000000,0,1127166,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Three Musketeers: D'Artagnan,2023,6.937,1323,27500000,31843086,796185,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Tomorrow War,2021,7.49,3871,200000000,14400000,588228,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Trial of the Chicago 7,2020,7.67,3218,35000000,107423,556984,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Two Popes,2019,7.489,3051,0,232638,551332,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Unbearable Weight of Massive Talent,2022,6.788,2298,30000000,29116320,648579,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Unforgivable,2021,7.41,1936,0,0,645886,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Unholy,2021,6.568,2221,10000000,30832137,632357,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
The Union,2024,6.1,1058,0,0,704239,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Visit,2015,6.323,4982,5000000,98450062,298312,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Walk,2015,7.0,3297,35000000,61181942,285783,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Watchers,2024,6.375,1424,30000000,51147812,1086747,0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
The Way Back,2020,6.643,1281,23000000,14590514,529485,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Whale,2022,7.793,4358,3000000,55101305,785084,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Wild Robot,2024,8.319,5494,78000000,331982078,1184918,0,0,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
The Witch,2016,6.994,7403,4000000,40423945,310131,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
The Woman in the Window,2021,6.0,2070,40000000,0,520663,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
The Woman King,2022,7.636,2265,50000000,97300000,724495,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Wonderful Story of Henry Sugar,2023,7.239,1232,0,0,923939,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Worst Person in the World,2021,7.441,1646,5000000,12687507,660120,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Wrong Missy,2020,6.144,1229,0,0,582596,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Zone of Interest,2023,7.002,2355,15000000,52631884,467244,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
There's Still Tomorrow,2023,8.1,1440,9000000,50121593,1026227,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Thirteen Lives,2022,7.857,1399,55000000,0,698948,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Thor: Love and Thunder,2022,6.4,8203,250000000,760900000,616037,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Thor: Ragnarok,2017,7.6,21514,180000000,855301806,284053,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Those Who Wish Me Dead,2021,6.623,1757,20000000,23384502,578701,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"Three Billboards Outside Ebbing, Missouri",2017,8.061,10557,15000000,162729321,359940,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Three Thousand Years of Longing,2022,6.885,1563,60000000,20300000,556694,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
Through My Window,2022,7.362,3280,0,0,818647,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
"tick, tick... BOOM!",2021,7.609,2215,0,0,537116,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Ticket to Paradise,2022,6.43,1339,20000000,168800000,800939,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Titane,2021,6.331,1588,6600000,4982335,630240,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
To All the Boys I've Loved Before,2018,7.596,8604,0,0,466282,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
To All the Boys: Always and Forever,2021,7.515,2008,0,0,614409,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
To All the Boys: P.S. I Still Love You,2020,6.822,2639,0,0,565426,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
To Catch a Killer,2023,6.864,1209,0,3138750,605886,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
To the Bone,2017,7.2,3558,0,0,401104,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Togo,2019,8.142,2147,0,0,606856,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tolo Tolo,2020,6.116,1263,20000000,52186426,593402,0,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Tom & Jerry,2021,6.744,2516,50000000,136536687,587807,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tom Clancy's Without Remorse,2021,6.954,2576,0,0,567189,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
Tomb Raider,2018,6.366,8140,94000000,274650803,338970,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Tomorrowland,2015,6.3,7196,190000000,209200000,158852,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
Top Gun: Maverick,2022,8.2,10335,170000000,1488732821,361743,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Toy Story 4,2019,7.5,10222,175000000,1073841394,301528,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Train to Busan,2016,7.749,8042,8500000,87547518,396535,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Trainwreck,2015,5.797,2656,35000000,140795793,271718,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Transformers One,2024,8.025,1436,75000000,129408392,698687,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Transformers: Rise of the Beasts,2023,7.202,5071,195000000,441381193,667538,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Transformers: The Last Knight,2017,6.056,6523,217000000,605425157,335988,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Trap,2024,6.261,2516,30000000,83677281,1032823,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
Triangle of Sadness,2022,7.027,2630,15600000,24733572,497828,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Triple Frontier,2019,6.323,3402,0,0,399361,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Troll,2022,6.583,1832,0,0,736526,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Trolls,2016,6.63,3725,125000000,347337803,136799,0,0,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Trolls World Tour,2020,7.256,2219,90000000,49276818,446893,0,0,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Truth or Dare,2018,5.94,4148,3500000,95330493,460019,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Turning Red,2022,7.329,5589,175000000,0,508947,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Twisters,2024,6.791,2702,155000000,372262265,718821,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Two Is a Family,2016,7.731,3022,0,1447740,382591,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TÁR,2022,7.09,1426,35000000,29048571,817758,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Uglies,2024,5.753,853,0,0,748167,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Uncharted,2022,6.9,6489,120000000,407141258,335787,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Uncut Gems,2019,7.151,5105,19000000,50023780,473033,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Under Paris,2024,5.93,1349,0,0,1001311,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Underwater,2020,6.283,3301,50000000,40882928,443791,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Underworld: Blood Wars,2016,5.911,3827,35000000,81093313,346672,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
Unhinged,2020,6.438,2407,33000000,39238300,625568,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Upgrade,2018,7.497,4748,3000000,16976561,500664,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
